theta_AF3,slow_alpha_AF3,alpha_AF3,beta_AF3,gamma_AF3,theta_AF4,slow_alpha_AF4,alpha_AF4,beta_AF4,gamma_AF4,theta_AF3_AF4,slow_alpha_AF3_AF4,alpha_AF3_AF4,beta_AF3_AF4,gamma_AF3_AF4,theta_F7,slow_alpha_F7,alpha_F7,beta_F7,gamma_F7,theta_F8,slow_alpha_F8,alpha_F8,beta_F8,gamma_F8,theta_F7_F8,slow_alpha_F7_F8,alpha_F7_F8,beta_F7_F8,gamma_F7_F8,theta_F3,slow_alpha_F3,alpha_F3,beta_F3,gamma_F3,theta_F4,slow_alpha_F4,alpha_F4,beta_F4,gamma_F4,theta_F3_F4,slow_alpha_F3_F4,alpha_F3_F4,beta_F3_F4,gamma_F3_F4,theta_FC5,slow_alpha_FC5,alpha_FC5,beta_FC5,gamma_FC5,theta_FC6,slow_alpha_FC6,alpha_FC6,beta_FC6,gamma_FC6,theta_FC5_FC6,slow_alpha_FC5_FC6,alpha_FC5_FC6,beta_FC5_FC6,gamma_FC5_FC6,theta_T7,slow_alpha_T7,alpha_T7,beta_T7,gamma_T7,theta_T8,slow_alpha_T8,alpha_T8,beta_T8,gamma_T8,theta_T7_T8,slow_alpha_T7_T8,alpha_T7_T8,beta_T7_T8,gamma_T7_T8,theta_P7,slow_alpha_P7,alpha_P7,beta_P7,gamma_P7,theta_P8,slow_alpha_P8,alpha_P8,beta_P8,gamma_P8,theta_P7_P8,slow_alpha_P7_P8,alpha_P7_P8,beta_P7_P8,gamma_P7_P8,theta_O1,slow_alpha_O1,alpha_O1,beta_O1,gamma_O1,theta_O2,slow_alpha_O2,alpha_O2,beta_O2,gamma_O2,theta_O1_O2,slow_alpha_O1_O2,alpha_O1_O2,beta_O1_O2,gamma_O1_O2
-0.9967134913813442,-0.9989932780472797,-1.0,-0.999716211969851,-0.9985228621369132,-0.9714574268764002,-0.9941672485624997,-0.9699507548810494,-0.9988164194488801,-0.9998114954234931,-0.9998093537159196,-0.9918396970747215,-0.9999551157898936,-0.9683735432041944,-0.9980172935436806,-0.9934935378273951,-0.9976862993234817,-0.9997470177685791,-0.9942907285276513,-0.9961333809354757,-0.9882608770663854,-0.9978904293391535,-0.995426313156558,-0.9978980255639955,-0.9970067435794786,-0.9965405653943912,-0.999392179265385,-0.9960341289235537,-0.999075822362541,-0.9974261895117195,-0.9986872607611135,-0.9997402688788513,-0.9965807956404517,-0.9892493950075973,-0.9832738248768979,-0.993715076125591,-0.997238823288702,-0.99928723162177,-0.9970227837468137,-0.9991824566859421,-0.9994945819037556,-0.9972722718093456,-0.9735389765194422,-0.9992782259592812,-0.9989723567265687,-0.9994599709037182,-0.96885594125657,-0.9960538490730174,-0.9851632839319606,-0.9513778484343103,-0.9829823712897214,-1.0,-1.0,-1.0,-1.0,-0.9514153911305648,-0.8568028515746451,-0.9924709351206404,-0.9989432580700858,-0.9990289042470649,-0.9883167157608831,-0.9595054756029893,-0.9875613795757735,-0.9631269170707932,-0.9510071482904627,-0.9985203998354862,-0.998714595484192,-0.998958443760699,-0.9976980901074841,-0.9316261656843037,-0.5481388586559667,0.680582809159135,-1.0,0.29999533663346734,0.6624991327396144,0.36322379210773104,-0.5041857677549164,-0.19940234380550592,0.16268012593040249,-0.154804557670442,-0.10090885374413727,0.42274762412593936,0.23367820515741178,0.04766297947287579,-0.3556349664038716,0.11296718871832168,0.10773343661974821,-0.0564143207766582,0.5502244953247131,0.4241136832489667,0.10332142368855957,-1.0,0.5249648383570831,0.05060825382969325,0.14435330928878787,0.6712260217779698,0.07629587070658683,-0.24170009626808864,0.6602620720222117,0.5768263206265023,0.18644030525224187,0.1531914912346708,0.46015158191344874,0.12697971368607552,-0.3371250718010318
-0.4958925071124275,-0.5455177293120794,-0.7478921855520988,-0.9902383465810729,-0.7265477867085293,-0.7530568570879619,-0.9293320704183163,-0.461988530741511,-0.21581115600308598,-0.6866044191515026,-0.8587719088578332,-0.9100629091246238,-0.8341816861882854,-0.39969161501460115,-0.6804547362871576,0.29368386531739943,-0.8358036144359378,-0.9904584339510281,-0.7840956195672387,-0.9356920212207993,-0.9689572119358107,-0.963847710406434,0.6005668760616822,-0.8871725727712275,-0.9724471154391119,-0.980649629053658,-0.9543900328453202,-0.7173211009217293,-0.7691716973866631,-0.05572899070562243,-0.8377832648123485,-0.9899746874624243,-0.8127050134973897,-0.933938149422145,-0.9865430939477569,-0.9600966374840519,0.03268635447060908,-0.9099764799674945,-0.9779912075265452,-0.980798124016355,-0.961025457289933,-0.8468884309582285,-0.5661594333756617,-0.7647630993936296,-0.787929919032999,-0.9620115657784554,-0.3086267696261964,-0.5671468699551527,-0.9613781138596252,-0.5025171343478,-0.7745294276287538,-0.9282381790896691,-0.7774048373851165,-0.7080658445842198,-0.9761275809040026,-0.8026758534941559,-0.48692012521115713,-0.9387290772780775,-0.7902552264818672,-0.7525978478978935,-0.883362801960294,-0.6139891228431165,-0.9437329936641462,-0.5006472961382225,0.9219436536847208,-0.9348825727979583,-0.3417513007509412,-0.812312379747935,-0.9296816198730675,-0.502379563993242,0.584570095661251,0.034441378657917854,0.08706537338736209,-0.6584026582396942,0.10999226242566085,-1.0,-0.76375226805168,0.6763670451121488,0.5671945425785256,0.49570639233996405,0.2538949236643515,0.2881616666014366,-1.0,-0.09862070827895408,0.8702135646234839,0.4983302029818455,0.5218449289363793,0.35332335304494644,0.3892179182418334,-1.0,-0.3257579855656434,0.48962244574435076,0.9338036625055763,0.03560434912877031,-0.15884582009989512,0.6322326735110135,-0.1354886817672144,-0.6914360274714721,0.035551852172456266,0.1937061428251743,0.4562459951079052,0.13796393106927507,-0.19990019192343444,-1.0,-0.9686777616274599
-0.9865039484634323,-0.9980296039102661,-0.9841583578648095,-0.999273381937695,-0.9956879593637616,-0.8982149136669195,-0.9841096438086469,-0.8933738747090992,-0.9945594336451559,-0.9989579669274934,-0.9985700446915153,-0.9832162672788727,-0.999566846489042,-0.9122235609719894,-0.9874620773647094,-0.9813367044024428,-0.9619114738733086,-0.9993812078076202,-0.9940102316558245,-0.9918059713486986,-0.9905352795354853,-0.9270534328259861,-0.9140898099771494,-0.9934724933320623,-0.9976717324180857,-0.9934066581074319,-0.9978473957494012,-0.9258259385405434,-0.9919474426124216,-0.9792865239236945,-0.9645751303334251,-0.9993309199596413,-0.9882922266193528,-0.9707132553622947,-0.9846970333773545,-0.8794172716067622,-0.9425010917071308,-0.9952240586158125,-0.9958552659869518,-0.9887245185751907,-0.9984194831157883,-0.9606543868713555,-0.9579181124570124,-0.9935417191532976,-0.9802450805500879,-0.9993146867825198,-0.9838838639726447,-0.9193855456346466,-0.9954885907932759,-0.8977786135074347,-0.9809775616323195,-0.9969706738728825,-0.9956103823529542,-0.95153384639096,-0.9998025661126875,-0.9748050893749867,-0.8776556276134262,-0.9942524600753772,-0.9978463458029051,-0.9980071055317549,-0.9835696491054364,-0.9263611799348079,-0.9887723139358411,-0.9532791970175016,-0.9496781039829587,-0.9978563633060844,-0.9969310673428543,-0.9951702996421867,-1.0,-0.9434930410690466,-0.4824898425354619,0.36851885342226676,-0.6806696583911466,0.17472021668051974,0.722389720005483,0.4739350862150342,-0.6540623458510539,-0.483614875772182,0.024985134592023117,0.23027840534423905,0.15930793345511418,0.03010503986465185,-0.5965332579895959,-1.0,-0.5610165128769531,0.16709735273704918,-0.057098109619945436,0.011588898355042954,0.4813994875056602,-0.11145870194314478,-0.7676909966679257,-0.26822600527248375,0.6544739413250369,-0.27815412246323235,-0.032930867256693586,0.4940527641476793,0.480774437286259,-0.6505220271517641,0.6661377172530796,0.6595376496133516,0.05701070047498469,0.17775726357483523,0.47129426673484764,0.264060933456745,-0.4096839943165682
-0.9918999557898849,-0.9991388036046794,-0.9871096937896844,-0.9993487425083072,-0.9969829214932102,-0.9361991078919978,-0.9905739708972444,-0.9042067632128828,-0.9973088400088652,-0.9987408658556789,-0.9979123566803142,-0.9860963765519531,-0.9993466773477112,-0.9329369263751647,-0.9795122166365661,-0.9767914428005582,-0.8890768012990998,-0.999321111610064,-0.9913107609350278,-0.9456948617578935,-0.9204399507369454,-0.8572583238940993,-0.9316875993951801,-0.9930247994897221,-0.9981350236908051,-0.9768704554932774,-0.998777033707168,-0.9354734049053988,-0.9890012963946228,-0.9796094446245014,-0.9006326074673214,-0.9994182412758568,-0.9958323520898318,-0.950375497502967,-0.95989194939301,-0.8620872211587383,-0.9630760400129094,-0.9966584430161086,-0.9974365339816099,-0.982445021743366,-0.9995620285536503,-0.976523915752181,-0.9630549092820438,-0.9857267800855339,-0.9740146219456316,-0.9988534192826314,-0.7999186821776026,-0.8558304507648906,-0.9819796721206233,-0.8179777690920069,-0.9775389642782368,-0.9865971366050023,-0.9923613282032876,-0.9647074953315242,-0.9949949079457829,-0.9712565926649045,-0.8788363193174223,-0.9949462922904044,-0.9960148713335676,-0.9991736010543073,-0.8820069211891067,-0.9096859651353104,-0.9792378652922433,-0.9506488378345388,-0.9392973053697472,-0.9895841848542739,-0.9941850462267298,-0.9981590787208674,-0.9975194425180371,-0.9494833172371152,-0.5747681448641062,-0.10265073833561,-0.6683836254133873,0.011759331456357325,0.5373743332807652,0.5177581892143144,-0.9387849372045239,-0.138497775537765,0.2815671866474012,0.10674982839938774,0.24076584007786161,0.13189173653920228,0.2905418327608207,-0.2723567702166003,-0.11967257319942437,0.434639423812065,0.2433046506008929,0.11329387312230299,0.3268231786024154,0.3882036611771724,-0.3609012984989711,-0.43964055184755113,0.2760609318508427,0.03316862976953061,-0.0705945780285403,0.7319196162192438,0.6900775496618765,-0.5227186336502015,0.7206607527841098,0.42074495607933815,0.3298133865202568,0.007802996680586594,0.7027122560230774,0.28687521172752195,-0.27904507117372923
-0.8768095255948868,-0.6689219446334448,-0.6274100695944265,-0.9938005591680485,-0.8992797429388937,-0.6613342841627066,-0.8924353717633003,-0.41235054671349625,-0.9497290378597525,0.02936875914082182,-0.9469562661641523,-0.8669975012430792,-0.7773642533221514,-0.4958277093608,-0.890918625518941,0.7333988617545584,-0.9652307699094658,-0.9976354254427316,-0.9433650727548692,-0.9680649054955198,-0.9731284724289264,-0.941512429773456,-0.8421724865666549,-0.07564310871671154,-0.9598898297361728,-0.9764327905901892,-0.7851941498110256,-0.7957065255971489,-0.9177547191221145,0.47775521419937794,-0.9697191730290783,-0.9972868318918832,-0.9381630641863308,-0.9588457234491271,-0.977749582885154,-0.9179504708640268,-0.8623990717976859,-0.11240559784401816,-0.9642256725546743,-0.9781903928188311,-0.829186162771645,-0.8959751947087149,-0.7591196613228322,-0.7197123741418423,-0.8740698980799781,-0.9922433775424908,-0.7866754493192145,-0.7983281518844502,-0.9637442731267014,-0.6925600610691534,-0.8924137603033521,-0.040377926371028994,-0.9341239126020198,-0.8874217412612392,-0.8031179251547204,-0.7193055448943011,-0.6436437146682644,-0.8856946925731461,-0.9275509229793777,-0.962899361156217,-0.9121550227061174,-0.5323396774447111,-0.9241863081800593,-0.8775229845068855,-0.48455416203949075,-0.7461231486324418,-0.8973157298399262,-0.9712613278321939,-0.8120603334392407,-0.6910148237099663,-0.24274905751442688,-0.3208864572849095,0.09328656948331426,-0.4768261688320127,-0.8211678575280864,-0.09975681429150662,-0.4840214225397156,0.23697896679863062,-0.18240826708389635,-0.5374520788140575,-0.49921724808899925,-0.9873307253270082,-0.45804266090440404,-0.41595460127424,0.39243155277616726,-0.1487664295110136,-0.4817012152958976,-0.4003388237230864,-0.9862857919344513,-0.4258746945962578,-0.4031916210864622,-0.7725262934175808,-0.440297388999505,0.4833536853527747,-0.2840370632157564,-1.0,-0.04933594006508557,-0.4580999847947984,0.17032786559255264,-0.09497658328371872,1.0,0.11723580112550258,-1.0,0.1403723165161037,-0.05758110813731698
-0.995030706409171,-0.994420797800968,-0.980449170171546,-0.9988683489978216,-0.9983532844695046,-0.9365652822490617,-0.9928173046577475,-0.9653453997741196,-0.9980598003015297,-0.9988990611186614,-0.9989301163197964,-0.990123171224727,-0.9993346503496248,-0.9689855555066881,-0.9974163724415,-0.9764926895003208,-0.9584238939764033,-0.999900194876145,-0.9906646494146902,-0.9809598185922519,-0.9767989346864944,-0.9733269182511539,-0.9793070467427702,-0.9946786423059356,-0.9966681235215361,-0.9921137995551867,-0.9974975766916956,-0.9397502752962218,-0.9990187318057019,-0.9793016482295185,-0.9693779275564668,-0.9997430469536943,-0.99049058731152,-0.9771180348943169,-0.9876446761455215,-0.9846995957277627,-0.9876966186372614,-0.9966055272406371,-0.9965624825741564,-0.9944447227407631,-0.9983463762973632,-0.9725585040878673,-0.938204224157328,-0.9854964927969804,-0.9722710981901995,-0.9985579627899415,-0.8993021710445609,-0.7771315082914347,-0.9651833573813275,-0.8784071019588274,-0.9805771917014028,-0.9843618102953017,-0.9945948112010276,-0.9434036830941129,-0.9956475652126101,-0.9127300964635399,-0.8064117098423053,-0.9884432334457822,-0.9933066295975562,-0.9954289920943302,-0.9569643475032394,-0.6752600057207978,-0.9295730166594343,-0.9349539078999043,-0.8539919762905291,-0.9840320751421191,-0.9815691020058337,-0.9874768556873372,-0.9870388370452373,-0.7682529237688304,-0.3952986686168801,0.6662520186463712,-0.25764666017797777,0.40246548973128693,0.34320818074007087,0.6347493600196978,-0.45849328049899485,-0.9126918261788707,0.0359203975333493,0.18423885110538762,-0.2354702088764905,0.27588069013658245,0.32808738356055556,-0.12897481314222337,-0.9421175742261881,0.15286984529226322,0.20382940902753743,-0.0967944080860651,0.5174443645416114,0.43126350508184297,-0.11404096897851357,-0.9096088901201231,0.33769064750250855,-0.21537016305879242,0.04501768732650935,0.4725473137409917,1.0,-0.11654935910291175,-0.07435296593740615,0.21555985109565046,-0.0002889840379807218,0.011788023607208098,0.13286690557464165,0.6207891190354495,0.11215558059726471
-0.8214554438548578,-0.9900466027700381,-0.9296970970617343,-0.9988686837898804,-0.9973552174795413,-0.9449837534175841,-0.9924428596587841,-0.9141785905704389,-0.9932681708227541,-0.9860127873776153,-0.9933150790067207,-0.9838354880549648,-0.9976254301854948,-0.9147399193904545,-0.6545327762225621,-0.9326630142688478,-0.9322317766883071,-0.9973720086665085,-0.9578358380071484,-0.9439476996179288,-0.97007586623016,-0.9100978858325536,-0.9173248744847328,-0.8903067641224249,-0.9801675710521183,-0.9785704756487039,-0.9796536140109023,-0.09140672451605691,-0.6163166342289859,-0.6442426882331698,-0.7802699497901397,-0.9939662216908671,-0.9373030358019647,-0.8280746229257393,-0.9743122399227373,-0.7273315972552639,-0.8827770238099982,-0.8871476888029161,-0.9598848693954242,-0.9352865763174906,-0.9860560889408525,0.1470560213185801,0.6063626215140887,-0.7672727197660737,-0.8793971324360366,-0.99099731550845,-0.7503372648757507,-0.30438950923086106,-0.9496002733329785,0.0023665262295125,-0.6718361553071178,-0.8738767194227195,-0.9706135000101614,-0.8008664926597039,-0.9760591389523251,0.24407197191555263,-0.314020760751752,-0.9734069720880575,-0.9783973144790601,-0.9932863881476096,-0.8859047142527208,-0.16308971591260601,-0.9302560552980256,-0.7774867924968191,-0.26029319314297394,-0.9864787439579209,-0.98248115360643,-0.9768840001398544,-0.98870666307534,-0.5654317855513784,1.0,0.3144866627959575,0.36316955437150034,-0.26335723643559616,-0.5715911197051677,0.00018442577937949345,-1.0,0.03217051106329638,-0.5166389943284598,-0.15130128684935096,-0.16917582845050938,-0.5433159512697537,0.19666610727254663,-0.5966084688174821,-0.26083375185696056,0.5124813430861477,-0.13612512915436614,-0.1422144630834471,-0.3738409393104206,0.5115327277189212,-1.0,-0.1805391126280319,0.924496467940531,-0.1697315344583077,0.10772776950691676,-0.17553593955396152,-0.08699728933847628,-1.0,0.472363257045294,0.762258145822081,0.24584481399529978,0.1304158582307562,0.604132963096889,0.3212354763572509,-0.3806215721045454
-0.95994301308318,-0.8860781168804827,-0.19787353001759822,-0.9266971611739057,0.9781760329748932,0.12338173336916758,-0.7857215117338883,0.8397669635403622,1.0,1.0,-0.47957991813351597,-0.5260507218594985,0.2419330595764757,-0.2103087882298409,-0.7963273603552214,-0.562344099087489,-0.7430316762871503,-0.9608900438417728,-0.8928254591553929,-0.7492236618579959,-0.8745656705155336,-0.6656075176329685,1.0,0.9181010450336815,-0.8257019027776534,-0.9685697247365714,0.900885423144516,-0.9363597999715547,-0.8462951715740897,-0.5529464845405629,-0.2649504458930103,-0.965829862973783,-0.8867957365394109,-0.5794077816144974,-0.8661484360532774,-0.5219677503709698,0.6470749377470382,0.7072540177716582,-0.8613084257985254,-0.911457145408015,1.0,-0.9199290774308242,0.10133023834649468,1.0,1.0,-0.8833411060495568,0.983101438207882,0.5518240142672037,-0.7853561938816106,0.5201989116545713,1.0,0.7927682842486481,-0.7301033957519248,0.598492102528942,1.0,-0.633748909090869,1.0,1.0,1.0,-0.5287804622989705,1.0,1.0,0.14766750411341478,1.0,0.33180202609709886,1.0,1.0,1.0,1.0,1.0,-1.0,-0.9825767707906298,-0.35876150240260984,-0.4172307712013309,0.18149172185905815,-0.9514632075808945,-0.8709820140132698,1.0,-1.0,0.487853978339027,0.044428768930714346,-1.0,-0.7432342515797108,-0.5311395111945085,0.9697659842915753,-1.0,0.5855788638820836,0.0773946276420141,-1.0,-0.6174663129425506,-0.3755717884804778,1.0,-0.6529650730867864,0.860438733228353,0.2883227606869543,-0.6069091093336513,-1.0,-0.32630847492686577,-0.04648301868218774,0.3098924106250165,0.3620036572673144,-0.09904321657741522,-0.6537061994900104,0.5910822069455028,0.04319586315344903
-0.9742229506678314,-0.9466346430512835,-0.6449285764217565,1.0,-0.9738160130737663,-0.38953484019948037,-0.9183195512483435,-0.43881706112007435,-0.7415025860262704,-0.7963766697267749,-0.886094036732429,-0.852288341481438,-0.8655590136330399,-0.8210409742802539,-0.9488336214201443,-0.4317279579506934,-0.6500308836621818,1.0,-0.9232492385834291,-0.7699844090846104,-0.9093335379199818,-0.7759773047045244,-0.21007992628889194,-0.68837159276776,-0.8891585438346277,-0.901486558413045,-0.7745065039613828,-0.676293717929686,-0.959320316461322,-0.4046584633351876,-0.5126183038173169,1.0,-0.8941663699117056,-0.7481150912403821,-0.9181779997549182,-0.6403223501429143,-0.4541610019695109,-0.7014079962582028,-0.902099242696077,-0.8912692496179571,-0.8247386133719339,-0.835243299179618,-0.8399004705164054,-0.8416114175970704,-0.7555459359430035,1.0,-0.6047454502678483,-0.558076066287186,-0.9251802990016443,0.060998245523064876,-0.5653927027653217,-0.4749940329457817,-0.9271073965216668,-0.7010221142021057,-0.8306701172931487,-0.8176731867894766,-0.7452086868850734,-0.9553308121177231,-0.9680382229632699,1.0,-0.9122131097157934,-0.8172317741046061,-0.9075503574005094,-0.6426641808961386,-0.18695357522104605,-0.9155828918841349,-0.9429308319254623,-0.9600285153483202,-0.830518623290732,-0.7843990904759757,-0.5427239374661589,-0.7975239509763385,-0.04655502149551882,1.0,-0.7508452089125244,-0.627418766421507,-0.6774746700491483,-0.5543247145818799,-0.6808125696491191,-0.14697116967647372,1.0,-0.7212406241797176,-0.34809217103238443,-0.47980189032958676,-0.495456530161572,-0.5884551637594633,0.07160376001000746,1.0,-0.6057636266770607,-0.27989109080195473,-0.516104217723367,-0.7348875502426182,-0.6317582721925159,0.18774485248311423,1.0,-0.7009549999575604,-0.6835781369391851,-0.8058490991539318,0.21414571766490953,-0.6193152416389989,0.14504958353564246,1.0,-0.49196958258498924,-0.7612077152182488,-0.5007636747188651
-0.9751468216400675,-0.8246657732352035,-0.9661932324182881,-0.9959101726415014,-0.9830487700464778,-0.8276306612435556,-0.977994983114071,-0.8407532936304106,-0.9795497214539353,-0.9653559149367876,-0.9899392138828921,-0.9687163941674181,-0.9718304821821134,-0.8761119819510124,-0.9720853451442496,-0.5814432189870224,-0.7690929255862897,-0.9974149930880111,-0.9683371138493673,-0.9301635697877807,-0.9288194531234526,-0.8520658994054128,-0.8396509307389194,-0.9717854590591756,-0.9795817449255425,-0.9727628797836824,-0.9735410637972092,-0.9135616315114538,-0.983406150837676,-0.7002511915216096,-0.8337284642481754,-0.9976042777965737,-0.9773443805321972,-0.9517309369640801,-0.9653348589972011,-0.8469289054220569,-0.9089796349503416,-0.9761830918788452,-0.9756174296633497,-0.9758779120538562,-0.9750790644809919,-0.9676319859423975,-0.9701245134914486,-0.9416527403070004,-0.8832472095705605,-0.9923529434647312,-0.9224656128044026,-0.8589364752147037,-0.9734804467012945,-0.5275248747273951,-0.9305548150012549,-0.9167562547336906,-0.9421353178330292,-0.7143758948185046,-0.957539298580128,-0.9613340068609423,-0.7570041465746428,-0.9737044112352901,-0.9259500630253459,-0.958977203264902,-0.925061617688244,-0.7066949810859293,-0.9280215786074163,-0.3676199140152857,-0.7908172176751931,-0.8343500819525995,-0.2495963114482479,-0.6083960620070823,-0.7410964596812247,-0.18079241810497615,-0.35166360391602136,0.5572034119815155,-0.6574971436779076,0.09493989766956812,-0.20392297183046149,0.03563519062008269,-0.713657672809479,-0.11756000933427324,0.22087942170682884,0.509142009417064,-0.1888650665350592,0.008885865977216856,-0.07864964316790557,-0.3684911226747133,-0.03185245179338447,0.06216449590568729,0.3905453039199154,-0.28598843517072203,0.009960317852971468,-0.12700028225126525,-0.5039765516448601,-0.7685498472689343,-0.3426616133600695,-0.6196923699095026,-0.2354195760562876,-0.35272312620859403,0.06752774943014295,-0.8399195958609924,-1.0,-1.0,-1.0,-0.6777894917646066,-0.8832230792996518,0.3925649506422144,-1.0
-0.9761916523045097,-0.9935611659730094,-0.972660819316774,-0.999124433182172,-0.9920946009098991,-0.8714177431427556,-0.9850172423658154,-0.8962669946953283,-0.9928901154163847,-0.997393794594375,-0.9991833844002006,-0.9836601271225731,-0.9976556623568816,-0.8941541527720404,-0.9843496614277398,-0.9386927273013635,-0.9571622721795541,-0.9994828829954306,-0.9661073775271325,-0.9422183694580781,-0.9735290352814087,-0.9519542412153644,-0.9509758561297692,-0.9939362296855331,-0.9965714817835037,-0.9820444488245087,-0.9978826556358001,-0.9233281869770465,-0.9889476691244016,-0.95099392005952,-0.9349896942486711,-0.999474453924574,-0.9698383379872513,-0.9295500223833951,-0.9771020942827906,-0.9341098054539654,-0.9659912777570839,-0.9938977437697964,-0.9964980780370171,-0.9825507091235969,-0.9970708324521814,-0.9695176744767128,-0.9478849333965904,-0.9699476428186927,-0.930690646665137,-0.9976254754747467,-0.8283000800322188,-0.8059701856115677,-0.9768614795425055,-0.7002155895915798,-0.9431031346549417,-0.9762039273347574,-0.992941705149336,-0.9596477116373683,-0.9905550085176889,-0.978606699920027,-0.9253255868935524,-0.9826248854958578,-0.9921453191143373,-0.995418174762357,-0.7959184062771343,-0.8406081929976198,-0.9563524356921398,-0.8647938265597914,-0.7401271294432444,-0.9841054106545415,-0.9759473772537113,-0.9952157907049975,-0.9834489421529151,-0.9431569878093312,-0.2818840709103472,0.07414201791565733,-0.3586734884876752,0.3818184024789022,0.6782517129232255,0.4782840586386936,-0.6767346849733384,-0.38664229127094696,0.4744398052106553,-0.2804679544469705,-0.0033098613362250173,0.7457249482005095,0.5119982685438746,-0.32200693573942596,-0.25274617604029337,0.24759242750781296,-0.009414416122018876,0.01013866461310986,0.763566072010869,0.6344543861576755,-0.28848528198325274,-0.009315515516783002,0.24263805880742062,0.6613995707262492,0.10269806755778577,0.502028026169252,0.3861459680247805,-0.6502618555618234,0.37357237195798,0.3068058121602235,0.3805177302686422,-0.07001493233446454,0.7799766947305076,-0.06591190179128659,-0.35963937224246
-0.9660532925963347,-0.986939207789369,-0.7695089298718647,-0.996826730552603,-0.9220625361184865,-0.894373296009779,-0.9850397782733037,-0.8979158157529972,-0.9769707520565384,-0.9017602873169727,-0.9922885444606903,-0.9584833906314336,-0.8849526987352224,-0.8720976160740638,-0.9939034008247704,-0.9526326340833495,-0.840485606732714,-0.9995435339955928,-0.9772726400299847,-0.9890185576583916,-0.9934652530663866,-0.9922717036325907,-0.8995003894229175,-0.8709402021159536,-0.9928561823518804,-0.9932222208265181,-0.8906154807258747,-0.9853652916983326,-0.9950423252835543,-0.9335807896191275,-0.8096507382628463,-0.9995261682973062,-0.9651557374788109,-0.9816185520753199,-0.9946138760667204,-0.9726866370156353,-0.9290567388767601,-0.8955851495488473,-0.9946019210426045,-0.9906266427990615,-0.9324036152508186,-0.9907369105199011,-0.9502425558039629,-0.8542576292194033,-0.7152489505945299,-0.9862232523201961,-0.357077139343732,-0.6910743665334939,-0.9560013104936025,-0.5892053392845157,-0.8894601531321779,-0.7694013879005224,-0.9534178478626774,-0.8218968066295531,-0.8524334693934981,-0.973253977583067,-0.8983848129788315,-0.9024091884265891,-0.9251787246657689,-0.9450368442697472,-0.5975884748416831,-0.24470842552317118,-0.8923255495725245,-0.7056372775086,-0.7820079179854929,-0.9099285489866,-0.7729266479198669,-0.9127862476018814,-0.8514798422135651,-0.9098467559295926,-0.1830965387324811,-0.9634838240397005,0.6626975302432896,0.10111540532298369,0.056336842701696144,-0.30784419410345754,-0.6660919189396406,-0.11070349350284225,-0.9417033966006247,1.0,-0.2929553227083269,-0.7827336109457995,-0.5948707097287731,-0.31169964840462805,-0.15701195643692212,-0.8428482394234729,1.0,-0.14333626222856288,-0.5669515944283539,-0.3864606859871458,-0.48932420890835393,-0.16826519909020232,-0.6016607711631075,1.0,0.0985756756071432,-0.05738001915253832,0.2210483951207416,-0.511191034434702,0.25207950836535864,-0.031834981628914516,0.2007853970128768,-0.07354981291853069,0.3142186476205149,1.0,-0.2948952059776577
-0.993368033247127,-0.9980563732301543,-0.9949904419838033,-0.9986184103586654,-0.9975660637773802,-0.9409943310621288,-0.9925784566663485,-0.9592148650749434,-0.9978703504774425,-0.9978275955068906,-0.9999058032082841,-0.9949961573492861,-0.9985473366407739,-0.9489305257388745,-0.9965017612818705,-0.9624617824599709,-0.91003775666781,-0.997367795214468,-0.9889088996309188,-0.960664906230849,-0.9617007259678584,-0.925515796290136,-0.9000157667274795,-0.9904637096980065,-0.9974582119777574,-0.988865440744223,-0.9944962714354797,-0.9715961509993243,-0.9986509021725181,-0.971323114950803,-0.9308631460975688,-0.99748981660287,-0.9913861428093026,-0.9617395077624044,-0.9794261613684799,-0.9346315928013611,-0.9479530812506058,-0.9942634741662857,-0.997550999457,-0.9917586518924819,-0.99654891329298,-0.9947391276227842,-0.977017099351938,-0.9900686117610863,-0.9660267015571701,-0.9968025652448562,-0.8109030094236112,-0.9077680678786153,-0.9817813064900367,-0.7573677429324992,-0.9684859761806297,-0.9821995031424213,-0.9956977051752738,-0.9783177717562866,-0.9929867687968958,-0.9924394898909246,-0.9651810174679802,-0.9871324251819735,-0.9993692032424543,-0.9970055450838192,-0.8629628212407228,-0.9579977030407462,-0.9749016286348998,-0.925191987253741,-0.8519102427874665,-0.9878081433968552,-0.9866891764849821,-1.0,-0.9928608721647225,-0.9761082815304372,-0.5226595399133882,-0.21983468534045025,-0.5210802766595026,0.7078606719234468,0.2416264300724995,0.5620272827359232,-0.5302057486669843,-0.547480302805981,-0.145810272643628,0.4348830354384592,0.5685733943208937,0.0827193642330657,-0.11654948901470685,-0.3433940509975847,-0.3975245081518557,-0.018829948611676417,0.43479065316009713,0.5132847919514758,0.3226364614505204,0.06760176409908958,-0.3361059605361718,-0.21514923041240197,0.034163143937896434,0.40394562171156734,0.27526559486480195,0.6348885651406044,0.3274590874518213,-0.6410067958473745,0.4477999727097022,0.5295805912288092,0.22013008691865998,0.00693704891415603,0.7114305305265156,-0.21085950744598636,-0.34057391426826633
