mean_SR,mean_deri,mean_dif_neg,propo_neg,num_local_min,mean_rise,sp_0.0_0.2,sp_0.2_0.4,sp_0.4_0.6,sp_0.6_0.8,sp_0.8_1.0,sp_1.0_1.2,sp_1.2_1.4,sp_1.4_1.6,sp_1.6_1.8,sp_1.8_2.0,sp_2.0_2.2,sp_2.2_2.4,ZC_SCSR,ZC_SCVSR,mag_SCSR,mag_SCVSR
0.9465715658981528,0.5471265453672689,0.4854994203338281,0.16473317865429293,0.8133333333333332,0.06880699500470988,-0.9688653340510409,-0.9584391623167462,-0.9754283291334461,-0.9856628393399429,-0.9952089280085035,-0.9985343373679897,-0.9995786334248984,-0.9995812677559172,-0.9994315432534987,-0.9995032061443183,-0.9998204827666954,-0.9997056116843801,0.11111111111111116,-1.0,-0.45883952316834686,-1.0
1.0,0.7411844534601342,0.5453739420100596,-0.1508120649651966,0.9333333333333333,-0.7171397457131821,-0.9689328887275522,-0.9937392417303862,-0.9953919854273103,-0.998076344165101,-0.9990365605083077,-0.9991634867229757,-0.9989818595990082,-0.9942235277919937,-0.9989828005383581,-0.9992522029474831,-0.9996891105689727,-0.9998674733624715,-0.33333333333333337,-1.0,-0.3482916472302031,-1.0
-0.1524877401295347,-0.08134457910904713,-0.07120147968696011,-0.11368909512760972,0.3866666666666667,-0.2730424287801002,-0.924207823439479,-0.9561269455792707,-0.9715707734396102,-0.9954074024238998,-0.9982725659426713,-0.9982216467842288,-0.9991208566967995,-0.9994522452420023,-0.9994862495064546,-0.9993739957514468,-0.999715838453971,-0.9998189453712215,0.11111111111111116,-1.0,-0.5164988421886632,-1.0
0.022042849823595834,0.6972921723017074,0.8102130650726254,-0.03016241299303901,0.7333333333333334,-0.4023965636753821,-0.972587851074148,-0.5981071786490322,-0.8358431617997498,-0.950915479255646,-0.9580164027412361,-0.9778459500999106,-0.9839781358559864,-0.9983957512013143,-0.9994449450360139,-0.9997108551268188,-0.9991039332659527,-0.9962359125600568,0.11111111111111116,0.6000000000000001,0.3714300482512114,-0.4745859612581258
0.002996636585037349,0.2404717469508626,0.5170739408323599,0.419953596287703,-0.06666666666666665,-0.04936317834098791,-0.5490199847900721,1.0,-0.2830733607402156,-0.790510062457763,-0.8749288641325992,-0.9647304714377333,-0.998086738371151,-0.9963528938120193,-0.9993027850559381,-0.9947582701570051,-0.9955262055946515,-0.9900801092536768,-0.33333333333333337,-1.0,-0.18935980142724496,-1.0
-0.17621337223455946,0.8928764847748969,0.7968035611360271,-0.8747099767981437,0.24,0.2542392057267384,-0.8406373353150909,0.23519563742489846,-0.5205986175992591,-0.8973056485089969,-0.9847248440629384,-0.9971400909502677,-0.993130711463239,-0.9960857811145623,-0.9983339875677864,-0.9966835442498101,-0.9992844483218111,-0.9991831986415844,-0.11111111111111105,0.6000000000000001,0.09298808947819559,-0.43063525385192225
-0.709985570957095,0.21178209323998143,0.3416646338992093,-0.38283062645011545,0.1200000000000001,-0.1316602602241197,-0.9093657033248911,-0.5483433287733946,-0.8604734447930052,-0.8608857283836332,-0.9285976105820675,-0.9876519958774944,-0.9977393724075453,-0.999046949069995,-0.9994971167823712,-0.9977302253860113,-0.9996628596397691,-0.9984500717124895,0.11111111111111116,-1.0,-0.5157917315768976,-1.0
-0.7308270225974516,0.2880390253758609,0.7656251069583078,0.3457076566125292,0.10666666666666669,-0.3173562437847369,-0.9462335784914452,-0.8952447389998994,-0.9774731187590276,-0.9778782524004298,-0.9980038549425827,-0.9981389945276323,-0.9982635568027658,-0.9985961648671442,-0.9995475269739306,-0.9986771210454645,-0.9995628069299222,-0.9988073982978182,0.7777777777777779,-1.0,-0.5728724272852574,-1.0
-1.0,0.7655962954147797,-0.13523568301731193,-0.6426914153132248,0.15999999999999992,0.25186525017943473,-0.7530088998294037,-0.35806586504395277,-0.5005800894013268,-0.15513577196419026,0.6703592120136845,-0.11056503951480501,0.10139810024335416,0.5837692322552328,-0.2935850347873261,0.3852991277964257,-0.3194421883253682,0.33310605145110794,0.33333333333333326,-1.0,-0.538902061988441,-1.0
-0.45330159213655363,0.8216205470384594,1.0,-0.5591647331786542,0.8533333333333333,0.08779862965942153,-0.946851989793467,-0.9975703591516999,-0.9981555346542986,-0.9998112337184235,-0.9997778717852805,-0.9997805621240947,-0.9996833353689141,-0.999820036767012,-1.0,-0.9997793615445205,-0.999920119843862,-0.9998495030933336,-1.0,-1.0,-1.0,-1.0
-0.2827867440966463,0.4853310884110842,0.715992558726289,0.06728538283062657,0.06666666666666665,0.4821388215832785,-0.6385047568105443,-0.33045327113496736,-0.9247911441180477,-0.9274772666800178,-0.9561945691988485,-0.9930759014814406,-0.998982492166416,-0.9998531557575726,-0.9989666298519428,-0.9952207071216487,-0.99884838891564,-0.9992367241487088,-0.5555555555555556,-1.0,0.3155760015963509,-1.0
-0.15043445231075658,0.8741426278066957,0.8914277924114167,-0.5498839907192574,0.8,0.19330770918376383,-0.9287014181107909,-0.9983681587968085,-0.9998156567902475,-0.9997932927262998,-0.9991414255746734,-0.9989883468646515,-0.9990831650722563,-0.9981929060676413,-0.9999870895497549,-0.9999482766928787,-0.9998877578691386,-0.9996557846161276,-1.0,-1.0,-1.0,-1.0
0.42119516613964714,0.9894766806310016,0.5016553631739606,-0.04872389791183285,0.2533333333333334,-0.3207325346601223,-0.8615670910077171,0.9887591819818464,-0.06511108921506958,-0.7261370083251875,-0.8320520215771587,-0.9472159630640317,-0.9684469787098544,-0.9684230942218499,-0.9982496862835988,-0.9963734789573268,-0.9978172739497302,-0.9971222026190515,0.5555555555555554,-0.19999999999999996,0.003429633341713867,0.272621055685889
0.736536435229683,0.76428765472237,0.5996132789681878,-0.3039443155452435,0.9066666666666667,0.2418418871749004,-0.9688338436005917,-0.9240668806528374,-0.9596841279602537,-0.9892713742096247,-0.9945238902041946,-0.9986193001055238,-0.9965269682415719,-0.9989949202971236,-0.9999287733280519,-1.0,-0.9996539080996677,-0.9978499626594894,0.33333333333333326,-1.0,-0.5412463132106977,-1.0
0.7907979565172052,0.5355844221307673,0.5323630147466731,0.20185614849187972,0.6799999999999999,-0.33592584238389134,-0.832577457158235,-0.8278937376255454,-0.8403544394307939,-0.9934413193305571,-0.9903198116937091,-0.9954829189716389,-0.9935546047789521,-0.9942210739462042,-0.9983317857445052,-0.9976001745632553,-0.9975656146700013,-0.9949802030248935,0.11111111111111116,-1.0,-0.01343941856822306,-1.0
-0.5354689028497779,-0.1834639744666493,-0.30227885792668285,-0.5220417633410668,0.1333333333333333,-0.2751526114888142,-0.8828698679414627,-0.48768379641020076,-0.7628018245312371,-0.9076681395099498,-0.9753318265645674,-0.9852404790858252,-0.9951693839346502,-0.998919265270438,-0.9988642151925538,-0.9967311960059347,-0.9994335000516519,-0.9997541097796006,0.11111111111111116,0.6000000000000001,0.39441831689800666,-0.4032085463723166
-0.35132446570862796,0.7364056630100155,0.9083661296483729,-0.35962877030162355,0.5866666666666667,0.629323990157294,-0.929421261574683,-0.7961663887241988,-0.8312498833014325,-0.9790440435545735,-0.9746861911714735,-0.993615250598198,-0.9954741432047047,-0.9967004563251787,-0.9988750062970695,-0.9992119771210014,-0.9998645176533256,-1.0,-0.11111111111111105,1.0,-0.03144662401322518,-0.5840965807881915
0.01907085687174659,0.7707081836262015,0.8516631325991011,-0.30858468677494166,0.7733333333333334,-0.375290321928372,-0.9793183851921567,-0.9997947955745733,-0.9995736395546636,-0.9998108424142609,-0.9999514301130711,-0.9993684250078512,-0.9996902237668628,-0.9990545691078511,-0.9999296283499869,-0.9994582947905766,-0.9997926865888278,-0.9994621341476467,-1.0,-1.0,-1.0,-1.0
0.3483022127400459,0.7493036520497531,0.7161474580677694,-0.19721577726218031,0.9866666666666666,-0.6791564764037588,-0.9871839461903059,-0.9999832324856883,-0.9999549251851394,-0.9999290353157113,-0.9995336641178388,-0.9998230949569012,-0.9998911571251569,-0.9998002126541167,-0.9996742994490021,-0.9992433930591005,-0.999506659432345,-0.998172139993366,-1.0,-1.0,-1.0,-1.0
0.6743509606926521,0.7528500620169618,0.6407450819963814,-0.18329466357308533,0.8533333333333333,-0.405983871363082,-0.9876318468208996,-0.9995830576507534,-0.9995565952137038,-0.9996550480299713,-0.9999875700562149,-0.9999448196238117,-0.9990595371866563,-0.9982523429097468,-0.9997173171767464,-0.9989951911470563,-0.9989939825108086,-0.9993149706510093,-1.0,-1.0,-1.0,-1.0
0.20143886086967355,0.2956019512074797,0.07837940911278962,-0.3503480278422273,0.19999999999999996,0.6662898499464442,-0.7886670979126149,-0.6512990854858394,-0.8076356313251486,-0.9357281301205822,-0.940500816921625,-0.9828929508706477,-0.9905159830333682,-0.9954982829805142,-0.9973500495366924,-0.9964961179651605,-0.9983183864822784,-0.9984388569128662,-1.0,-1.0,-1.0,-1.0
0.4443205906775347,0.654960191006444,0.6315096477179594,0.07192575406032531,0.7066666666666668,-0.16331298626925805,-0.904285286271895,-0.8065744061086164,-0.9558415070961581,-0.9833424833922556,-0.9924151359252921,-0.9981241927295395,-0.9972682937975261,-0.9984102531176174,-0.9990199992299179,-0.9956120066207679,-0.9994715759920736,-0.9995843621815609,-1.0,-1.0,-1.0,-1.0
0.2911214142673437,0.3441935998331913,0.42332261651498393,0.14153132250580103,-0.013333333333333308,-0.28359333746181303,-0.71497262734813,-0.2665696674387351,-0.3171335061517806,-0.7893677067973083,-0.8642215740072455,-0.9479945285978346,-0.9911143911784583,-0.9969658826757585,-0.9970329357207073,-0.9976994882759117,-0.9997200584409922,-0.995043384940594,0.33333333333333326,-1.0,-0.5835527282418502,-1.0
-0.10537958903149325,0.43443657624829135,0.6390688493306327,0.1786542923433878,0.05333333333333323,-0.09578717362341016,-0.5597587540955167,0.12969222479735465,-0.44529836857118343,-0.9493660115940629,-0.9727753616115834,-0.953176115938544,-0.9669765386228776,-0.9864666640357886,-0.994860232407734,-0.9920110376580902,-0.9974912665210393,-0.9938640449706401,-1.0,-1.0,-1.0,-1.0
-0.008099764535056675,0.6863925618941902,0.8133361153739718,-0.14617169373549843,0.8,0.12129776314375684,-0.9929131773095132,-0.9944479836362148,-0.9945002571461568,-0.9976684366486904,-0.9987736370396519,-0.9987959740608344,-0.9996296960132752,-0.9987960126786056,-0.9999218285475876,-0.9995118519988935,-0.999862712951227,-0.9997436311331872,-1.0,-1.0,-1.0,-1.0
0.27007160305833966,0.40967110336533974,0.6126757664297489,0.3735498839907192,0.19999999999999996,-0.2466651595067466,-0.9867438017034029,-0.9956003795060422,-0.9970990697106964,-0.9994485084789781,-0.9996171921198748,-0.9997698379938424,-0.9990167865863082,-0.9994986305585485,-0.9994883188889327,-0.9995686508159194,-0.999822975194429,-0.9999854236990469,-1.0,-1.0,-1.0,-1.0
-0.10987922696706953,0.7495466002304236,0.7728733489886774,-0.31786542923433847,0.3866666666666667,-0.32790715246644975,-0.8796293234139387,-0.9504128109704578,-0.9841812463382741,-0.9949167787048812,-0.9967340522122438,-0.9987828426931225,-0.9988973352215688,-0.9993078768692977,-0.9994649009196136,-0.998878461791829,-0.9997207858689774,-0.9989260394737081,-1.0,-1.0,-1.0,-1.0
-0.18508329103304855,0.5347634359164835,0.6636854499921547,-0.22969837587006914,0.09333333333333327,0.47739091291960056,-0.7164278594693294,-0.7626865665512863,-0.9847646617094235,-0.992862761980683,-0.9969647041795137,-0.9975000421882418,-0.9927088867280952,-0.9895498303594882,-0.9990169065553405,-0.9975242642015463,-0.9987928507082391,-0.9996331190716462,0.11111111111111116,-1.0,-0.05279705616543695,-1.0
0.25974519142394725,0.7644418037305019,0.7730219619739536,-0.2807424593967517,1.0,-0.25827115954281643,-0.9850750213996834,-1.0,-0.9999460364903368,-0.9999376156552615,-1.0,-0.9999496990989316,-0.9997369355141775,-0.999261003094977,-0.9995346023889775,-0.999120767088678,-0.9998243614119523,-0.9998344936646031,-1.0,-1.0,-1.0,-1.0
0.509872786030253,0.7055935234195723,0.6978796994492937,-0.044083526682134,0.8266666666666667,0.3491973790002969,-0.9908588999737729,-0.9977588817576504,-0.9990395752582889,-0.9995430777587986,-0.9996281015690646,-0.9999142016507748,-0.999563886685975,-0.9980799730748802,-0.9994023226036819,-0.999118484750419,-0.9999047009196178,-0.9997452930884568,-1.0,-1.0,-1.0,-1.0
0.3264442622556154,0.329805938711774,0.36278436666073266,0.034802784222738525,0.48,-0.54483382358572,-0.9105586818015926,-0.8154012048159198,-0.9812567959562958,-0.9902310804063961,-0.9847092646637138,-0.9936703032432751,-0.9895983953694202,-0.996012911494765,-0.9996112498487859,-0.9953896004316545,-0.9979384040332021,-0.9943115731250223,0.5555555555555554,-1.0,-0.25826153070919067,-1.0
0.3085190309862782,0.49512015017567435,0.6249753495402366,0.16473317865429293,0.5066666666666666,0.05245308630496215,-0.9393724079361958,-0.521707840146687,-0.8686371609374863,-0.9466042615181822,-0.9673035610488887,-0.9910942950969535,-0.9922182807978529,-0.9872482012325168,-0.998212021151948,-0.9963760341562249,-0.9976790394614321,-0.9955832734958032,0.33333333333333326,0.6000000000000001,-0.2768636677869738,-0.6389639310810908
0.38198158074449484,0.6308389935352974,0.6988552708240852,0.09048723897911848,0.6799999999999999,-0.03670208695056132,-1.0,-0.7781043947605356,-0.859223281999813,-0.958429325989465,-0.9917185361967,-0.9959973452773677,-0.9995688104423938,-0.9983173550933059,-0.9993257426622472,-0.9981589230646429,-0.9967273405244067,-0.9942394998467828,0.33333333333333326,-1.0,-0.4269600998942723,-1.0
-0.7625287451241218,-0.01256265598970241,-0.8931012712686457,-0.35498839907192536,-0.64,-0.14933303068588455,-0.8018998545392179,0.08525071398492834,-0.5200854083068523,0.9876627279200423,0.5322113366133776,1.0,1.0,1.0,1.0,0.06928406811564214,1.0,0.5487553861684931,-1.0,-1.0,-1.0,-1.0
-0.7763415773610842,0.5707353503701798,0.8280194814298325,-0.31322505800463973,-0.3733333333333333,-0.29836460913002527,-0.7233494317448597,0.4195084791025454,-0.8793132006258678,-0.9628762918817938,-0.9368981958104843,-0.9794342379962887,-0.9968708262749961,-0.998313730023435,-0.9992730022715048,-0.9989494575498563,-0.9994710543714244,-0.9986560959104185,0.5555555555555554,-1.0,-0.41222609551034284,-1.0
-0.4009636027581377,0.7947720986885196,0.973049349653669,-0.5452436194895586,0.6933333333333334,-0.547941545399134,-0.9609831127846168,-0.9869015068421837,-0.9908293660519074,-0.9976511826205537,-0.9992973100909672,-0.9999151142634086,-0.9999205019414471,-0.999973014615929,-0.9998585438193186,-0.9997526360246227,-0.9999356525354882,-0.999939007279228,-1.0,-1.0,-1.0,-1.0
-0.3158093192993163,0.543703243781924,0.5267921256129466,-0.31322505800463973,-0.96,-0.15909262085183018,-0.875734013345539,0.8548986391243834,0.37333636470337983,-0.45610080858036284,-0.8425215996415882,-0.9011125917881826,-0.9829595967897246,-0.9978996661144222,-0.997859329718042,-0.9960935921670331,-0.9980011716069205,-0.9962889517784004,0.33333333333333326,-1.0,-0.2906866157906588,-1.0
0.09430861517504763,0.7643105509773769,0.7919114407281151,-0.09976798143851473,0.33333333333333326,-0.18652498391046968,-0.8574135141019591,-0.9234712703367818,-0.9333100926316028,-0.9692422954018678,-0.9897791955946573,-0.9944998715641795,-0.9992569830568685,-0.9990300411799612,-0.99961597243574,-0.9986672762723993,-0.998957108383012,-0.9979033789336577,0.5555555555555554,-1.0,-0.7281597975416252,-1.0
0.41727896870082026,0.7969580268765477,0.6857336933395286,-0.4013921113689092,0.56,0.4465295053902294,-0.8013927708533837,0.3045308015987551,-0.508988159259161,-0.8583860387334873,-0.936367192276038,-0.9922118210556771,-0.9911609292743472,-0.9881654716408391,-0.998378919871523,-0.9965783628366827,-0.9990031847444744,-0.9928388759278811,-0.11111111111111105,0.6000000000000001,0.1376517804648365,-0.37386818445167513
0.7669022017033085,0.6568599217092832,0.6066186009626282,-0.03944315545243593,0.8,-1.0,-0.8487133048771593,-0.4772667404204016,-0.9264723390618795,-0.8949564099408471,-0.9553949499943687,-0.9933772029113773,-0.9982229850487274,-0.9973588749370135,-0.9993349921819489,-0.9968625116162423,-1.0,-0.9980460456309467,-0.33333333333333337,-1.0,1.0,-1.0
-0.613614906656402,-0.07043611764950108,-0.44788616081076593,-1.0,0.08000000000000007,0.10942799026909733,-0.8725582158368188,0.16673675625681206,-0.5018064308125549,-0.806345456769725,-0.9508341681659105,-0.9927065111095871,-0.9946399537045891,-0.9925333296987389,-0.9965400772428279,-0.9954919383180961,-0.9986589698071732,-0.9990097918693752,0.5555555555555554,1.0,-0.6322073797754215,-0.651755133821909
-0.07873150964243647,0.8143923811156235,0.8748134631667797,-0.5730858468677492,0.9199999999999999,1.0,-0.9567112873294394,-0.9992237530573466,-1.0,-0.9996274391096232,-0.999194040171725,-0.999407953474857,-0.9993115352717773,-0.9991372795438977,-0.9999579898696986,-0.9997993411014887,-0.9990100844446692,-0.9997695899350751,-1.0,-1.0,-1.0,-1.0
-0.3819170318770029,0.15343058320429082,0.5752786831861605,0.7215777262180973,-0.5066666666666666,0.09201899264592162,1.0,0.1219006647146148,1.0,-0.8984954308117719,-0.8391770767996182,-0.9632968416944991,-0.9954224472347856,-0.9860130252392956,-0.9922769620402407,-0.9708428047733869,-0.9802404541063261,-0.9827007389009844,0.11111111111111116,-1.0,-0.6175880336884904,-1.0
-0.7373047731931246,0.40129978671348776,0.8025937425534115,0.24825986078886353,-0.43999999999999995,0.12129776314375684,-0.9663855063523288,-0.5349698961734839,-0.14418249977174513,-0.9504559864329851,-0.9651458590335493,-0.9811657652471903,-0.9918394532804388,-0.9939952576285486,-0.9984326348224555,-0.999000336293437,-0.999660192422515,-0.9971803035478635,0.33333333333333326,-1.0,-0.5969914854122723,-1.0
-0.8962628470479528,0.6766684102120635,-0.045126068510914275,-0.30858468677494166,-0.040000000000000036,-0.2580601402995736,-0.9441849887580174,-0.626078499813056,0.04971294389714154,1.0,1.0,-0.1407124340501803,-0.111625250424214,0.6545048372233304,-0.13790362149697322,1.0,0.011893562103151512,1.0,-0.33333333333333337,0.19999999999999996,0.3264090213990034,0.16610839242661268
-0.12742296408410791,1.0,0.633090824663894,-0.14153132250580036,0.17333333333333334,-0.14010098619711853,-0.7819602738898992,0.2954338541013948,0.13812460050628927,-0.8671565223737201,-0.8542105717865782,-0.9547003597939324,-0.989193449064005,-0.988529982454252,-0.9972718168105174,-0.9977688517470606,-0.9945559298826967,-0.9976096844666869,-0.33333333333333337,-0.19999999999999996,0.5454305842002012,0.4481609862132281
0.21187816771963908,0.7436082119285043,0.8016905302071551,-0.23897911832946594,0.7866666666666666,0.12841962492380898,-0.992387122919217,-0.9505887119151321,-0.9847232579911688,-0.9962129090710515,-0.9987707539047832,-0.9981119502777436,-0.9983736700409722,-0.9980764716689429,-0.9993394500413739,-0.9973977216250918,-0.9990912253191832,-0.9995278960228973,0.11111111111111116,-1.0,-0.4542276529580608,-1.0
0.5381448838423446,0.7948478044283289,0.6988374155267174,-0.19721577726218031,0.8666666666666667,0.24711734151575682,-0.971793752258186,-0.9997080748339319,-0.999955464436952,-1.0,-0.9997375045025961,-0.9988902914661674,-1.0,-0.9995222301427986,-0.999951272273559,-0.9999745859794213,-0.9999503952615065,-0.9996194730398785,-1.0,-1.0,-1.0,-1.0
-0.07877735810991005,0.11926325769011803,0.1332564643114984,-0.20185614849187916,0.5466666666666666,-0.3625141309004878,-0.965662570643178,-0.7466644252794881,-0.8648593783193081,-0.9550402005870081,-0.9960884953958589,-0.9966956831318275,-0.9987851384214266,-0.9993920012770742,-0.9994926613916296,-0.9986706997412189,-0.9996699726207393,-0.9998696720816903,0.11111111111111116,-1.0,0.02655184674391675,-1.0
0.06792588785242226,0.7279611185112314,0.8194551406318917,-0.22041763341067222,0.8400000000000001,0.07724772097770871,-0.9608910487011346,-0.9788321274439457,-0.9956115533256699,-0.9989062155855121,-0.9997055591504702,-0.999643267461044,-0.9990668591351657,-0.9986654037146991,-0.9994550731769479,-0.9986303982493706,-0.9996307377452216,-0.9997787191372417,-1.0,-1.0,-1.0,-1.0
0.39913680661210016,0.6924750084488185,0.7270659776454786,-0.044083526682134,0.9333333333333333,0.19963825487897768,-0.9899539037880176,-0.9957172218132264,-0.9987960611348914,-0.9978584120378443,-0.9989252419095724,-0.9985173149090318,-0.9988424374545751,-0.9989037807489335,-0.9997600092728015,-0.9996513784330971,-0.9998147709069742,-0.9995769987147344,0.11111111111111116,-1.0,-0.6230975857562631,-1.0
0.237138918789233,0.4784126717390387,0.6530818742723048,0.21577726218097548,0.5333333333333334,0.8697716494710797,-0.5646508515471016,-0.040094727522198115,-0.4645744509040135,-0.935824618729566,-0.9802708804155414,-0.9942033229966579,-0.9875320620387831,-0.9896931465818329,-0.9966049988702895,-0.9913772059451266,-0.9943270545633909,-0.996181802842227,-1.0,-1.0,-1.0,-1.0
-0.5568948632334252,0.00869084296321021,0.558219168145623,1.0,-0.96,-0.4099932175372669,-0.6834349571656415,-0.7225313838607564,-0.48942818987229075,-0.8451259134766967,-0.9078255667228979,-0.9640583351532771,-0.9706140293992523,-0.9932814613181956,-0.9984481890524926,-0.9912969568232861,-0.9916308499162512,-0.9932025084663108,0.33333333333333326,-1.0,-0.46056714595398185,-1.0
-0.7121105904544669,0.782732542777892,0.6535596823256247,0.09048723897911848,-1.0,0.2734946107891105,-0.5428114559181425,0.5465587639787621,-0.6010891662904203,-0.9119065669469257,-0.9279176480335207,-0.9913765790603982,-0.995886370078331,-0.9940018399018893,-0.9966831134454464,-0.9996125898624554,-0.9988644193306335,-0.991091551640285,0.5555555555555554,0.19999999999999996,-0.18797550445133582,1.0
-0.21764596971542205,0.8125816606118197,0.949110372223334,-0.47563805104408297,0.8533333333333333,-0.271354284557872,-0.9768336206096752,-0.9938423951486879,-0.9981788995397533,-0.9995939281166524,-0.9999493047216238,-0.9998222954389807,-0.9995216752655087,-1.0,-0.9995412464787454,-0.999887760443584,-0.9996891553752334,-0.9990953597767703,-1.0,-1.0,-1.0,-1.0
0.1252050745466906,0.7317629746204095,0.8027577356064064,-0.26218097447795785,0.9466666666666668,-0.6720777757722882,-0.9951643718699812,-0.9943428883780943,-0.9978196425435618,-0.9986079274995131,-0.999113535841944,-1.0,-0.9998499137025144,-0.9994851103934537,-0.9998283294077032,-0.999491718775856,-0.9998842908113696,-0.9995586069046564,-1.0,-1.0,-1.0,-1.0
-0.876847997157973,1.0,0.3328159226291769,0.13300492610837455,0.797752808988764,-0.18824676851485644,-0.9459759816604842,-0.9383526064531528,-0.939663225416886,-0.9537080009300029,-0.9789034235619511,-0.9855091204882196,-0.9826266184800184,-0.9592197934401456,-0.9405222348385621,-0.9851486997363998,-0.9878124943872666,-0.947707485241806,0.7777777777777779,-1.0,-0.9357378642884631,-1.0
-0.7473112363692169,-0.34500774095461684,0.5923679576825049,0.13300492610837455,0.6853932584269662,-0.8244330645771363,-0.9990623201762064,-0.9733201214523504,-0.9756647554131277,-0.9861428595778351,-0.9983288391273152,-0.9968758682845988,-0.9995718685245276,-0.9990494878430728,-0.9996902971283455,-0.9998809047507992,-0.9993882160570021,-0.9992435593867895,0.33333333333333326,0.0,0.19183608439606425,-0.48522007820156854
-0.5577847182956923,-0.33220628963224874,0.42101560355844003,0.04433497536945774,0.5280898876404494,-0.17483540474853132,-0.9176013748959871,-0.9649098694480094,-0.9731172887432624,-0.9938501483907919,-0.9990104596517034,-0.9982536955755001,-0.9997062441791572,-0.9996641762114253,-0.9987179547182881,-0.9994082001501923,-0.9987794486395878,-0.9972052276458127,0.5555555555555554,-1.0,-0.4103809498032668,-1.0
-0.40595331282728664,-0.3116465256244658,0.39045780027739996,0.0738916256157629,1.0,-0.23518653860701721,-0.8731265391779895,-0.8404651755143319,-0.8667518933563007,-0.9740983320602146,-0.9967748947508176,-0.9938333384151036,-0.9988713438416508,-0.9991147796478835,-0.9992733153963017,-0.9979351630044482,-0.9978842541514272,-0.9964595081670917,-0.11111111111111105,1.0,0.003717450150988233,-0.5395505972973971
-0.4180337417820724,-0.29918166064797924,0.8648781192705588,0.42857142857142727,0.2134831460674158,-0.6378931968490852,-0.9081778434350916,-0.9538932779340797,-0.7662273765562349,-0.8632980820884956,-0.8952636064409023,-0.7688687555535987,-0.9266068456773487,-0.9498698112184274,-0.9109600796568177,-0.9557385408673703,-0.9693367216584882,-0.9623166829349517,0.33333333333333326,-1.0,-0.48027857633486903,-1.0
-0.40749517770691945,-0.36056754873517605,0.9550363241950257,-0.1133004926108373,0.8426966292134832,-0.06620336380325686,-0.9970759164911855,-0.9784597649019559,-0.9647643156675489,-0.9810546619089349,-0.9977538563655898,-0.9944938355080316,-0.9986986168900264,-0.9988590767174585,-0.9984787423379815,-0.9994675245942555,-0.9994600244040517,-0.9979278602963827,0.7777777777777779,0.0,-0.2745026288955025,-0.3195251318308301
-0.47990631580775744,-0.43440522870566256,0.22007468294609844,-0.12315270935960665,0.0786516853932584,-0.24725676537871433,-0.5192570615189325,-0.8375125578699469,-0.7817586185778737,-0.9267830891542311,-0.9774028611549607,-0.9825923503551485,-0.981147110076756,-0.9931491919154565,-0.988268496791389,-0.9942083925897394,-0.9901507297164505,-0.9918941548342401,0.11111111111111116,0.0,-0.1325724073567781,0.40727709186466576
-0.39710857883209183,-0.35719543914894436,0.37811423978826575,0.18226600985221686,0.7303370786516854,-0.2767617638106433,-0.6733986273963685,-0.9560671415830644,-0.9586560061314744,-0.9575602077088511,-0.9962133427799408,-0.9826340086622586,-0.9854988016206349,-0.9954216699931289,-0.9923012509247069,-0.9950520445581457,-0.9925249056367111,-0.9893364474773847,-0.33333333333333337,0.4999999999999998,0.5197358048980414,0.3869524551009078
-0.4679691388507611,-0.3904322200930569,0.40172164402076316,0.458128078817734,0.6853932584269662,-0.4186539855368139,-0.7514914032377762,-0.9384717698590663,-0.9155139577398189,-0.9938631510961006,-0.9987807449472971,-0.9970461864814623,-0.999803427830928,-0.9991480022841407,-0.9991367287318725,-0.999749904613352,-0.9992355049139818,-0.997606809524706,0.33333333333333326,-1.0,-0.476406287532564,-1.0
-0.44153922684614966,-0.628303270143153,0.29110540596690093,1.0,0.2359550561797752,0.36832479997784096,-0.7232326771361413,-0.6590802728810998,-0.6261891220440068,-0.9484433268225946,-0.9926457393849137,-0.9960790886830899,-0.9985534283130981,-0.998506731504159,-0.9990643722119511,-0.9987946804752581,-0.9994694241086607,-0.9987577802897672,0.33333333333333326,-1.0,-0.23871627729072342,-1.0
-0.597065526733433,-0.24932691651802785,0.4516858778408115,-0.30049261083743883,0.05617977528089879,-0.13862472443343987,-0.7583082427695294,-0.6375997759592614,-0.7151068614585545,-0.9396530598268555,-0.9916485184048294,-0.9858512952847108,-0.9987303525390592,-0.9998222169701738,-0.9988506881409066,-0.9995753130370416,-0.9997405149014084,-0.9993285186487227,-0.11111111111111105,-1.0,0.749018595392307,-1.0
-0.3643744735446315,-0.27909582538740996,0.4406411500714913,0.05418719211822709,0.9775280898876404,0.9287281853652121,-0.9808631283090902,-0.9855271975395619,-0.9581980711747081,-0.9921721282309294,-0.9995795228584231,-0.9979354571728755,-0.9997100869182449,-0.9994352087561679,-0.9990276009256376,-0.9990487855412213,-0.9989665945351361,-0.9989417056250668,0.33333333333333326,-1.0,-0.23926644002600073,-1.0
0.3264698001720434,0.008271240302133887,0.6051919061434041,0.1527093596059117,-0.1235955056179775,-0.1936113134033911,-0.5326432072805706,-0.7613369195024875,-0.9071973803698775,-0.9352503120293122,-0.9732169016928917,-0.9930033152885697,-0.998702061090898,-0.9991069392071162,-0.9983940274652368,-0.9990842935084228,-0.9987089436289917,-0.997694710720715,0.33333333333333326,0.4999999999999998,-0.1724013038213812,0.15473624860630242
